::1 - - [25/Jun/2020:11:27:52 +0000] "GET /api/admin/sessions/null HTTP/1.1" - - "http://localhost:3000/logout" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:27:53 +0000] "GET /api/admin/sessions/null HTTP/1.1" 200 33 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:28:21 +0000] "POST /api/admin/sessions/ HTTP/1.1" 200 8 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:28:21 +0000] "GET /api/admin/users/1 HTTP/1.1" 200 279 "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:28:21 +0000] "GET /api/admin/clients/3 HTTP/1.1" 200 88 "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:28:21 +0000] "GET /api/admin/clientservices/3 HTTP/1.1" 200 86 "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:28:21 +0000] "GET /api/workspace/Applications HTTP/1.1" 200 8559 "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:28:21 +0000] "GET /api/workspace/Collections HTTP/1.1" 200 690 "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:28:52 +0000] "GET /api/workspace/applications HTTP/1.1" 200 8559 "http://localhost:3000/workspace" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:29:36 +0000] "GET /api/admin/users/1 HTTP/1.1" 304 - "http://localhost:3000/dashboard/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:29:36 +0000] "GET /api/admin/clients/3 HTTP/1.1" 304 - "http://localhost:3000/dashboard/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:29:36 +0000] "GET /api/admin/clientservices/3 HTTP/1.1" 304 - "http://localhost:3000/dashboard/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:29:36 +0000] "GET /api/workspace/Applications HTTP/1.1" 304 - "http://localhost:3000/dashboard/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:29:36 +0000] "GET /api/workspace/Collections HTTP/1.1" 304 - "http://localhost:3000/dashboard/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:56:51 +0000] "GET /api/admin/sessions/undefined HTTP/1.1" 200 33 "http://localhost:3000/dashboard/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:56:51 +0000] "GET /api/admin/users/1 HTTP/1.1" 304 - "http://localhost:3000/dashboard/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:56:51 +0000] "GET /api/admin/clients/3 HTTP/1.1" 304 - "http://localhost:3000/dashboard/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:56:51 +0000] "GET /api/admin/clientservices/3 HTTP/1.1" 304 - "http://localhost:3000/dashboard/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:56:52 +0000] "GET /api/workspace/Collections HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:56:52 +0000] "GET /api/workspace/Applications HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:05 +0000] "POST /api/admin/sessions/ HTTP/1.1" 200 83 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:05 +0000] "GET /api/admin/users/1 HTTP/1.1" 304 - "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:05 +0000] "GET /api/admin/clients/3 HTTP/1.1" 304 - "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:05 +0000] "GET /api/admin/clientservices/3 HTTP/1.1" 304 - "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:05 +0000] "GET /api/workspace/Applications HTTP/1.1" 304 - "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:05 +0000] "GET /api/workspace/Collections HTTP/1.1" 304 - "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:56 +0000] "GET /api/admin/users/1 HTTP/1.1" 304 - "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:57 +0000] "GET /api/admin/sessions/email@email.com HTTP/1.1" 200 171 "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:57 +0000] "GET /api/admin/clients/3 HTTP/1.1" 304 - "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:57 +0000] "GET /api/admin/clientservices/3 HTTP/1.1" 304 - "http://localhost:3000/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:57 +0000] "GET /api/workspace/Applications HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:57:57 +0000] "GET /api/workspace/Collections HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:58:12 +0000] "GET /api/admin/sessions/email@email.com HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
::1 - - [25/Jun/2020:11:58:22 +0000] "POST /api/admin/sessions/ HTTP/1.1" 200 83 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
